date,stock,final_sentiment,news_count,sentiment_std,sentiment_x_news,sentiment_range,sentiment_lag1,sentiment_lag3,sentiment_roll3,sentiment_roll7,sentiment_momentum,net_sentiment_ratio
2019-09-19,ADANIPORTS,0.4779998008161783,3,0.5365571730512901,1.433999402448535,1.0688110161572695,-1.487610101699829,5.379171967506409,-0.21148540576299033,-0.6153180769511631,-6.866782069206238,0.33333322222225925
2019-12-16,ADANIPORTS,1.1681596040725708,1,,1.1681596040725708,0.0,0.4779998008161783,-4.5260180830955505,-1.8452094613264005,-0.7143969203212431,5.004017883911729,0.9999990000010001
2020-03-30,ADANIPORTS,1.6577191352844238,1,,1.6577191352844238,0.0,1.1681596040725708,-1.487610101699829,0.05284976772964001,-0.794490048661828,2.6557697057724,0.9999990000010001
2020-07-30,ADANIPORTS,-0.5305156111717224,1,,-0.5305156111717224,0.0,1.6577191352844238,0.4779998008161783,1.101292846724391,0.5204426723399332,1.1797193344682455,-0.9999990000010001
2020-08-12,ADANIPORTS,0.007925859652459621,1,,0.007925859652459621,0.0,-0.5305156111717224,1.1681596040725708,0.7651210427284241,0.30555810167321135,-1.6986752152442932,0.9999990000010001
2020-08-17,ADANIPORTS,1.4166655540466309,1,,1.4166655540466309,0.0,0.007925859652459621,1.6577191352844238,0.3783764612550537,-0.4617627708773528,-1.6497932756319642,0.9999990000010001
2020-09-02,ADANIPORTS,1.632296085357666,1,,1.632296085357666,0.0,1.4166655540466309,-0.5305156111717224,0.29802526750912267,0.3871920344286731,1.9471811652183533,0.9999990000010001
2020-11-03,ADANIPORTS,-8.862435221672058,1,,-8.862435221672058,0.0,1.632296085357666,0.007925859652459621,1.0189624996855855,0.8328929182940296,1.6243702257052064,-0.9999990000010001
2020-11-04,ADANIPORTS,-6.546294689178467,1,,-6.546294689178467,0.0,-8.862435221672058,1.4166655540466309,-1.9378245274225872,-0.5014549420614328,-10.279100775718689,-0.9999990000010001
2020-11-24,ADANIPORTS,-1.0813173055648804,1,,-1.0813173055648804,0.0,-6.546294689178467,1.632296085357666,-4.59214460849762,-1.6035198410972953,-8.178590774536133,-0.9999990000010001
2020-11-25,ADANIPORTS,1.5980606079101562,1,,1.5980606079101562,0.0,-1.0813173055648804,-8.862435221672058,-5.496682405471802,-1.9948107612186246,7.781117916107178,0.9999990000010001
2021-01-13,ADANIPORTS,-0.19953501224517822,1,,-0.19953501224517822,0.0,1.5980606079101562,-6.546294689178467,-2.0098504622777305,-1.6907284442069275,8.144355297088623,-0.9999990000010001
2021-01-27,ADANIPORTS,-3.948163330554962,2,3.7874502556356875,-7.896326661109924,5.356263518333435,-0.19953501224517822,-1.0813173055648804,0.10573609670003255,-1.7203657116208757,0.8817822933197021,-0.99999950000025
2021-02-17,ADANIPORTS,1.6218695640563965,1,,1.6218695640563965,0.0,-3.948163330554962,1.5980606079101562,-0.849879244963328,-2.486769837992532,-5.546223938465118,0.9999990000010001
2021-03-04,ADANIPORTS,-1.6412283182144165,1,,-1.6412283182144165,0.0,1.6218695640563965,-0.19953501224517822,-0.8419429262479147,-2.4882593410355702,1.8214045763015747,-0.9999990000010001
2021-03-24,ADANIPORTS,0.8990594148635864,1,,0.8990594148635864,0.0,-1.6412283182144165,-3.948163330554962,-1.3225073615709941,-1.456658354827336,2.3069350123405457,0.9999990000010001
2021-04-06,ADANIPORTS,1.6213458776474,1,,1.6213458776474,0.0,0.8990594148635864,1.6218695640563965,0.29323355356852215,-0.39303633996418547,-0.7228101491928101,0.9999990000010001
2021-04-13,ADANIPORTS,1.7385600805282593,1,,1.7385600805282593,0.0,1.6213458776474,-1.6412283182144165,0.29305899143218994,-0.006941599505288261,3.2625741958618164,0.9999990000010001
2022-01-12,ADANIPORTS,1.4575282335281372,1,,1.4575282335281372,0.0,1.7385600805282593,0.8990594148635864,1.4196551243464153,0.013129753725869315,0.8395006656646729,0.9999990000010001
2022-01-14,ADANIPORTS,1.571548581123352,1,,1.571548581123352,0.0,1.4575282335281372,1.6213458776474,1.6058113972345989,0.24985307455062866,-0.1638176441192627,0.9999990000010001
2022-02-01,ADANIPORTS,0.6282084652533134,3,0.9615871227211179,1.8846253957599401,1.7016481384634972,1.571548581123352,1.7385600805282593,1.5892122983932495,1.0383833476475306,-0.16701149940490723,0.9999996666667778
2022-02-02,ADANIPORTS,0.03519494831562042,1,,0.03519494831562042,0.0,0.6282084652533134,1.4575282335281372,1.219095093301601,0.896431762104233,-0.8293197682748238,0.9999990000010001
2022-02-03,ADANIPORTS,1.7221699953079224,1,,1.7221699953079224,0.0,0.03519494831562042,1.571548581123352,0.744983998230762,1.1359208001799526,-1.5363536328077316,0.9999990000010001
2022-02-10,ADANIPORTS,1.4706893563270569,2,0.2468098375373699,2.9413787126541138,0.34904181957244873,1.7221699953079224,0.6282084652533134,0.7951911362922854,1.253508025957715,1.0939615300546088,0.99999950000025
2022-03-09,ADANIPORTS,6.925876140594482,1,,6.925876140594482,0.0,1.4706893563270569,0.03519494831562042,1.0760180999835331,1.2319856657690946,1.4354944080114365,0.9999990000010001
2022-03-22,ADANIPORTS,0.6756007075309753,1,,0.6756007075309753,0.0,6.925876140594482,1.7221699953079224,3.372911830743154,1.9730308172071265,5.20370614528656,0.9999990000010001
2022-03-23,ADANIPORTS,1.7519651651382446,1,,1.7519651651382446,0.0,0.6756007075309753,1.4706893563270569,3.0240554014841714,1.8613268849218176,-0.7950886487960815,0.9999990000010001
2022-04-05,ADANIPORTS,1.5911058187484741,1,,1.5911058187484741,0.0,1.7519651651382446,6.925876140594482,3.117814004421234,1.8871006826382308,-5.173910975456238,0.9999990000010001
2022-04-11,ADANIPORTS,1.5761079788208008,1,,1.5761079788208008,0.0,1.5911058187484741,0.6756007075309753,1.3395572304725647,2.024657447423254,0.9155051112174988,0.9999990000010001
2022-04-19,ADANIPORTS,1.6612948179244995,1,,1.6612948179244995,0.0,1.5761079788208008,1.7519651651382446,1.6397263209025066,2.244787880352565,-0.17585718631744385,0.9999990000010001
2022-04-22,ADANIPORTS,1.4694650173187256,2,0.11543027141509019,2.938930034637451,0.16324305534362793,1.6612948179244995,1.5911058187484741,1.609502871831258,2.2360914264406477,0.07018899917602539,0.99999950000025
2022-04-26,ADANIPORTS,1.5774775743484497,1,,1.5774775743484497,0.0,1.4694650173187256,1.5761079788208008,1.568955938021342,2.2359165208680287,-0.1066429615020752,0.9999990000010001
2022-05-09,ADANIPORTS,0.48147672414779663,1,,0.48147672414779663,0.0,1.5774775743484497,1.6612948179244995,1.5694124698638916,1.4718595828328813,-0.0838172435760498,0.9999990000010001
2022-05-10,ADANIPORTS,0.8351274734983841,3,0.8124221199439012,2.5053824204951525,1.5941751580685377,0.48147672414779663,1.4694650173187256,1.176139771938324,1.444127585206713,-0.987988293170929,0.9999996666667778
2022-05-11,ADANIPORTS,1.7276489734649658,1,,1.7276489734649658,0.0,0.8351274734983841,1.5774775743484497,0.9646939239982101,1.3131507721153042,-0.7423501008500656,0.9999990000010001
2022-05-25,ADANIPORTS,0.08424992673099041,1,,0.08424992673099041,0.0,1.7276489734649658,0.48147672414779663,1.0147510570370488,1.3326569370748031,1.2461722493171692,0.9999990000010001
2022-05-26,ADANIPORTS,1.5128556489944458,1,,1.5128556489944458,0.0,0.08424992673099041,0.8351274734983841,0.8823421245647801,1.1195343582048303,-0.7508775467673937,0.9999990000010001
2022-06-28,ADANIPORTS,0.6887663006782532,2,0.3844836140162665,1.3775326013565063,0.5437419414520264,1.5128556489944458,1.7276489734649658,1.1082515163968008,1.098328762643394,-0.21479332447052002,0.99999950000025
2022-07-12,ADANIPORTS,1.7292710542678833,1,,1.7292710542678833,0.0,0.6887663006782532,0.08424992673099041,0.7619572921345631,0.9868003745518978,0.6045163739472628,0.9999990000010001
2022-08-02,ADANIPORTS,1.5952489376068115,1,,1.5952489376068115,0.0,1.7292710542678833,1.5128556489944458,1.310297667980194,1.0084851573975313,0.2164154052734375,0.9999990000010001
2022-08-08,ADANIPORTS,0.120545769110322,2,0.15118578479115197,0.241091538220644,0.21380898728966713,1.5952489376068115,0.6887663006782532,1.3377620975176494,1.167595473605962,0.9064826369285583,0.99999950000025
2022-08-10,ADANIPORTS,3.3604604601860046,2,2.371132216822746,6.720920920372009,3.3532873392105103,0.120545769110322,1.7292710542678833,1.1483552536616723,1.065512372979096,-1.6087252851575613,0.99999950000025
2022-08-21,ADANIPORTS,1.6269780397415161,1,,1.6269780397415161,0.0,3.3604604601860046,1.5952489376068115,1.6920850556343794,1.2987711567963873,1.7652115225791931,0.9999990000010001
2022-08-26,ADANIPORTS,0.7291662096977234,1,,0.7291662096977234,0.0,1.6269780397415161,0.120545769110322,1.7026614230126143,1.5191608872264624,1.5064322706311941,0.9999990000010001
2022-09-02,ADANIPORTS,-1.6613143682479858,1,,-1.6613143682479858,0.0,0.7291662096977234,3.3604604601860046,1.9055349032084148,1.4072052530412162,-2.6312942504882812,-0.9999990000010001
2022-09-05,ADANIPORTS,1.650057077407837,1,,1.650057077407837,0.0,-1.6613143682479858,1.6269780397415161,0.23160996039708456,1.0714794431946106,-3.288292407989502,0.9999990000010001
2022-09-06,ADANIPORTS,0.9382384419441223,2,1.1344322452456528,1.8764768838882446,1.6043294668197632,1.650057077407837,0.7291662096977234,0.2393029729525248,1.0601631607860327,0.9208908677101135,0.99999950000025
2022-09-12,ADANIPORTS,2.217882593472799,3,4.2908642812695055,6.653647780418396,8.50390088558197,0.9382384419441223,-1.6613143682479858,0.3089937170346578,0.9663045185485056,2.599552810192108,0.33333322222225925
2022-09-15,ADANIPORTS,1.0526407659053802,2,0.9398724037162688,2.1052815318107605,1.3291803002357483,2.217882593472799,1.650057077407837,1.6020593709415862,1.2659240648860022,0.5678255160649619,0.99999950000025
2022-09-16,ADANIPORTS,1.733700156211853,1,,1.733700156211853,0.0,1.0526407659053802,0.9382384419441223,1.4029206004407673,0.9362355371316273,0.11440232396125793,0.9999990000010001
2022-09-20,ADANIPORTS,0.14383012056350708,2,2.0522845643420715,0.28766024112701416,2.902368664741516,1.733700156211853,2.217882593472799,1.6680745051966774,0.951481553770247,-0.4841824372609458,0.0
2022-09-21,ADANIPORTS,0.13841241598129272,1,,0.13841241598129272,0.0,0.14383012056350708,1.0526407659053802,0.9767236808935801,0.867862112465359,-0.9088106453418732,0.9999990000010001
2022-10-10,ADANIPORTS,2.5545504689216614,2,2.097002202024736,5.109100937843323,2.9656089544296265,0.13841241598129272,1.733700156211853,0.6719808975855509,1.1249659387838273,-1.5952877402305603,0.99999950000025
2022-10-12,ADANIPORTS,1.674407958984375,1,,1.674407958984375,0.0,2.5545504689216614,0.14383012056350708,0.9455976684888204,1.2541792804286593,2.4107203483581543,0.9999990000010001
2022-10-13,ADANIPORTS,-1.645884394645691,1,,-1.645884394645691,0.0,1.674407958984375,0.13841241598129272,1.4557902812957764,1.3593463542915527,1.5359955430030823,-0.9999990000010001
2022-11-01,ADANIPORTS,-2.6306023597717285,3,8.186887115910658,-7.8918070793151855,15.075478434562683,-1.645884394645691,2.5545504689216614,0.8610246777534485,0.807379641703197,-4.200434863567352,-0.33333322222225925
2022-11-02,ADANIPORTS,-2.834303915500641,2,6.479890067899296,-5.668607831001282,9.1639484167099,-2.6306023597717285,1.674407958984375,-0.8673595984776815,0.28120205232075285,-4.3050103187561035,0.0
2022-11-04,ADANIPORTS,-1.671101689338684,1,,-1.671101689338684,0.0,-2.834303915500641,-1.645884394645691,-2.3702635566393533,-0.37136995792388916,-1.18841952085495,-0.9999990000010001
2022-11-10,ADANIPORTS,1.5131016969680786,1,,1.5131016969680786,0.0,-1.671101689338684,-2.6306023597717285,-2.378669321537018,-0.6306459307670593,0.9595006704330444,0.9999990000010001
2022-11-24,ADANIPORTS,0.12822873890399933,1,,0.12822873890399933,0.0,1.5131016969680786,-2.834303915500641,-0.9974346359570821,-0.43426174776894705,4.3474056124687195,0.9999990000010001
2022-11-28,ADANIPORTS,0.1189679503440857,1,,0.1189679503440857,0.0,0.12822873890399933,-1.671101689338684,-0.00992375115553538,-0.7808791377714702,1.7993304282426834,0.9999990000010001
2022-12-02,ADANIPORTS,-1.5689737796783447,1,,-1.5689737796783447,0.0,0.1189679503440857,1.5131016969680786,0.5867661287387212,-1.0030848532915115,-1.394133746623993,-0.9999990000010001
2022-12-08,ADANIPORTS,1.3382092416286469,1,,1.3382092416286469,0.0,-1.5689737796783447,0.12822873890399933,-0.44059236347675323,-0.9920976225818906,-1.697202518582344,0.9999990000010001
2022-12-26,ADANIPORTS,1.696192741394043,1,,1.696192741394043,0.0,1.3382092416286469,0.1189679503440857,-0.03726552923520406,-0.4251245366675513,1.2192412912845612,0.9999990000010001
2022-12-29,ADANIPORTS,0.01270022988319397,2,2.3257802269231442,0.02540045976638794,3.2891499400138855,1.696192741394043,-1.5689737796783447,0.48847606778144836,0.22208927146026067,3.2651665210723877,0.0
2023-01-05,ADANIPORTS,1.6389217376708984,2,0.04975452325450445,3.277843475341797,0.07036352157592773,0.01270022988319397,1.3382092416286469,1.0157007376352947,0.4626324027776718,-1.3255090117454529,0.99999950000025
2023-01-11,ADANIPORTS,1.7275028228759766,1,,1.7275028228759766,0.0,1.6389217376708984,1.696192741394043,1.115938236316045,0.4806066943066461,-0.05727100372314453,0.9999990000010001
2023-01-12,ADANIPORTS,0.1372317522764206,1,,0.1372317522764206,0.0,1.7275028228759766,0.01270022988319397,1.1263749301433563,0.7090744205883571,1.7148025929927826,0.9999990000010001
2023-01-27,ADANIPORTS,0.17657096311450005,2,0.1552611347952424,0.3531419262290001,0.21957240253686905,0.1372317522764206,1.6389217376708984,1.1678854376077652,0.7116835351501193,-1.5016899853944778,0.99999950000025
2023-02-02,ADANIPORTS,0.8541535139083862,1,,0.8541535139083862,0.0,0.17657096311450005,1.7275028228759766,0.680435179422299,0.9610470698348114,-1.5509318597614765,0.9999990000010001
2023-02-04,ADANIPORTS,0.1342087686061859,1,,0.1342087686061859,0.0,0.8541535139083862,0.1372317522764206,0.38931874309976894,0.8918962515890598,0.7169217616319656,0.9999990000010001
2023-02-06,ADANIPORTS,1.6724576950073242,1,,1.6724576950073242,0.0,0.1342087686061859,0.17657096311450005,0.3883110818763574,0.6687556840479374,-0.04236219450831413,0.9999990000010001
2023-02-07,ADANIPORTS,0.2948666363954544,4,4.572881802626692,1.1794665455818176,10.90506398677826,1.6724576950073242,0.8541535139083862,0.8869399925072988,0.9058638933513846,0.818304181098938,0.4999998750000313
2023-02-08,ADANIPORTS,4.265305995941162,3,5.074851090676055,12.795917987823486,10.011922001838684,0.2948666363954544,0.1342087686061859,0.7005110333363215,0.7138560217406068,0.1606578677892685,0.33333322222225925
2023-02-10,ADANIPORTS,0.7519508190453053,2,0.9867862451862072,1.5039016380906105,1.3955264911055565,4.265305995941162,1.6724576950073242,2.0775434424479804,1.0763993321784906,2.592848300933838,0.99999950000025
2023-02-13,ADANIPORTS,0.2204521894454956,2,2.111711873623523,0.4409043788909912,2.9864115715026855,0.7519508190453053,0.2948666363954544,1.7707078171273072,1.1642163417169027,0.45708418264985085,0.0
2023-02-14,ADANIPORTS,0.3387766107916832,2,0.5054070211750392,0.6775532215833664,0.7147534638643265,0.2204521894454956,4.265305995941162,1.745903001477321,1.1704850883356162,-4.0448538064956665,0.0
2023-02-16,ADANIPORTS,3.4532611966133118,2,2.530203695409533,6.9065223932266235,3.578248381614685,0.3387766107916832,0.7519508190453053,0.43705987309416133,1.0968598164618015,-0.41317420825362206,0.99999950000025
2023-02-21,ADANIPORTS,1.6905491352081299,1,,1.6905491352081299,0.0,3.4532611966133118,0.2204521894454956,1.3374966656168301,1.5710101633199625,3.232809007167816,0.9999990000010001
2023-02-22,ADANIPORTS,1.3599951267242432,1,,1.3599951267242432,0.0,1.6905491352081299,0.3387766107916832,1.8275289808710415,1.5735946547772204,1.3517725244164467,0.9999990000010001
2023-03-03,ADANIPORTS,6.578065872192383,1,,6.578065872192383,0.0,1.3599951267242432,3.4532611966133118,2.1679351528485618,1.725755867681333,-2.0932660698890686,0.9999990000010001
2023-03-05,ADANIPORTS,0.29175668954849243,1,,0.29175668954849243,0.0,6.578065872192383,1.6905491352081299,3.2095367113749185,2.0561501357172216,4.887516736984253,0.9999990000010001
2023-03-06,ADANIPORTS,1.6573560237884521,1,,1.6573560237884521,0.0,0.29175668954849243,1.3599951267242432,2.7432725628217063,1.990408117217677,-1.0682384371757507,0.9999990000010001
2023-03-15,ADANIPORTS,-0.09989369660615921,1,,-0.09989369660615921,0.0,1.6573560237884521,6.578065872192383,2.842392861843109,2.1956800935523852,-4.920709848403931,-0.9999990000010001
2023-03-21,ADANIPORTS,1.768210768699646,1,,1.768210768699646,0.0,-0.09989369660615921,0.29175668954849243,0.6164063389102618,2.1330129067812647,-0.39165038615465164,0.9999990000010001
2023-04-01,ADANIPORTS,7.137495279312134,1,,7.137495279312134,0.0,1.768210768699646,1.6573560237884521,1.108557698627313,1.8922914170793124,0.11085474491119385,0.9999990000010001
2023-04-02,ADANIPORTS,14.75846403837204,1,,14.75846403837204,0.0,7.137495279312134,-0.09989369660615921,2.9352707838018737,2.6704265805227414,7.237388975918293,0.9999990000010001
2023-04-03,ADANIPORTS,0.4613199532032013,1,,0.4613199532032013,0.0,14.75846403837204,1.768210768699646,7.888056695461273,4.584493567900998,12.990253269672394,0.9999990000010001
2023-04-05,ADANIPORTS,-1.4025629162788391,2,0.09642415007910252,-2.8051258325576782,0.13636434078216553,0.4613199532032013,7.137495279312134,7.452426423629125,3.710672722331115,-6.6761753261089325,-0.99999950000025
2023-04-10,ADANIPORTS,0.03022025153040886,1,,0.03022025153040886,0.0,-1.4025629162788391,14.75846403837204,4.605740358432134,3.468627064355782,-16.16102695465088,0.9999990000010001
2023-04-13,ADANIPORTS,1.578721284866333,1,,1.578721284866333,0.0,0.03022025153040886,0.4613199532032013,-0.30367423718174297,3.236179096890347,-0.43109970167279243,0.9999990000010001
2023-04-19,ADANIPORTS,7.119660973548889,1,,7.119660973548889,0.0,1.578721284866333,-1.4025629162788391,0.06879287337263425,3.4759812371007035,2.981284201145172,0.9999990000010001
2023-04-20,ADANIPORTS,-3.3157885670661926,2,7.027790500583822,-6.631577134132385,9.938796639442444,7.119660973548889,0.03022025153040886,2.909534169981877,4.240474123507738,7.08944072201848,0.0
2023-04-24,ADANIPORTS,2.8863459825515747,1,,2.8863459825515747,0.0,-3.3157885670661926,1.578721284866333,1.7941978971163433,2.747147859739406,-4.894509851932526,0.9999990000010001
2023-04-25,ADANIPORTS,3.9512592554092407,2,5.055184890526384,7.9025185108184814,7.149111032485962,2.8863459825515747,7.119660973548889,2.230072796344757,1.0511309946221965,-4.2333149909973145,0.99999950000025
2023-05-04,ADANIPORTS,1.413489818572998,2,0.36589449359944565,2.826979637145996,0.5174529552459717,3.9512592554092407,-3.3157885670661926,1.1739388902982075,1.549693752080202,7.267047822475433,0.99999950000025
2023-05-10,ADANIPORTS,1.340480923652649,1,,1.340480923652649,0.0,1.413489818572998,2.8863459825515747,2.7503650188446045,1.9519869999161787,-1.4728561639785767,0.9999990000010001
2023-05-11,ADANIPORTS,1.6495848894119263,1,,1.6495848894119263,0.0,1.340480923652649,3.9512592554092407,2.235076665878296,2.1391670959336415,-2.610778331756592,0.9999990000010001
2023-05-17,ADANIPORTS,-0.37955158948898315,1,,-0.37955158948898315,0.0,1.6495848894119263,1.413489818572998,1.4678518772125244,2.1492904680115834,0.23609507083892822,-0.9999990000010001
2023-05-23,ADANIPORTS,0.3972613215446472,1,,0.3972613215446472,0.0,-0.37955158948898315,1.340480923652649,0.8701714078585306,1.0779743875776018,-1.720032513141632,0.9999990000010001
2023-05-25,ADANIPORTS,1.685508370399475,1,,1.685508370399475,0.0,0.3972613215446472,1.6495848894119263,0.5557648738225301,1.608410085950579,-1.252323567867279,0.9999990000010001
2023-05-26,ADANIPORTS,7.990988492965698,1,,7.990988492965698,0.0,1.685508370399475,-0.37955158948898315,0.5677393674850464,1.436861855643136,2.0650599598884583,0.9999990000010001
2023-05-28,ADANIPORTS,7.684448957443237,1,,7.684448957443237,0.0,7.990988492965698,0.3972613215446472,3.35791939496994,2.0139660324369157,7.593727171421051,0.9999990000010001
2023-06-01,ADANIPORTS,1.677188217639923,2,0.0723763384305447,3.354376435279846,0.10235559940338135,7.684448957443237,1.685508370399475,5.78698194026947,2.909817337989807,5.998940587043762,0.99999950000025
2023-06-22,ADANIPORTS,1.6048635244369507,1,,1.6048635244369507,0.0,1.677188217639923,7.990988492965698,5.784208556016286,2.9579183799879893,-6.313800275325775,0.9999990000010001
2023-07-09,ADANIPORTS,1.6069368124008179,1,,1.6069368124008179,0.0,1.6048635244369507,7.684448957443237,3.6555002331733704,2.9515296135629927,-6.079585433006287,0.9999990000010001
2023-07-14,ADANIPORTS,-1.540741205215454,1,,-1.540741205215454,0.0,1.6069368124008179,1.677188217639923,1.629662851492564,3.2353136709758212,-0.07025140523910522,-0.9999990000010001
2023-07-19,ADANIPORTS,0.08020840585231781,1,,0.08020840585231781,0.0,-1.540741205215454,1.6048635244369507,0.5570197105407715,2.9584561671529497,-3.145604729652405,0.9999990000010001
2023-07-24,ADANIPORTS,0.45297738909721375,1,,0.45297738909721375,0.0,0.08020840585231781,1.6069368124008179,0.048801337679227196,2.72912760078907,-1.5267284065485,0.9999990000010001
2023-07-26,ADANIPORTS,-0.20032957196235657,1,,-0.20032957196235657,0.0,0.45297738909721375,-1.540741205215454,-0.3358518034219742,1.652268871665001,1.9937185943126678,-0.9999990000010001
2023-07-27,ADANIPORTS,1.6527799367904663,1,,1.6527799367904663,0.0,-0.20032957196235657,0.08020840585231781,0.11095207432905833,0.5258719388927732,-0.2805379778146744,0.9999990000010001
2023-08-01,ADANIPORTS,1.5955103635787964,1,,1.5955103635787964,0.0,1.6527799367904663,0.45297738909721375,0.6351425846417745,0.5223850416285651,1.1998025476932526,0.9999990000010001
2023-08-03,ADANIPORTS,1.2031725347042084,1,,1.2031725347042084,0.0,1.5955103635787964,-0.20032957196235657,1.0159869094689686,0.5210488757916859,1.795839935541153,0.9999990000010001
2023-08-04,ADANIPORTS,1.5795409679412842,1,,1.5795409679412842,0.0,1.2031725347042084,1.6527799367904663,1.4838209450244904,0.4633682646921703,-0.44960740208625793,0.9999990000010001
2023-08-06,ADANIPORTS,8.124799728393555,1,,8.124799728393555,0.0,1.5795409679412842,1.5955103635787964,1.4594079554080963,0.9091228608574186,-0.015969395637512207,0.9999990000010001
2023-08-07,ADANIPORTS,0.17472371459007263,1,,0.17472371459007263,0.0,8.124799728393555,1.2031725347042084,3.6358377436796823,2.0583501926490237,6.921627193689346,0.9999990000010001
2023-08-08,ADANIPORTS,-1.02100645378232,5,4.088267042703978,-5.1050322689116,9.835612416267395,0.17472371459007263,1.5795409679412842,3.293021470308304,2.0185996677194322,-1.4048172533512115,0.19999996000000803
